Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-23,09:28:06,"""CNR1238288""",Completed,"""CID9527381""",Go Sedan,Narsinghpur,Green Park,9.7,40.1,,,,,,,400.0,26.26,4.2,3.9,Credit Card
2024-03-18,10:55:35,"""CNR2129682""",Completed,"""CID4628509""",Go Sedan,Ghitorni,Chandni Chowk,8.3,29.0,,,,,,,775.0,39.87,4.1,4.4,Cash
2024-11-29,05:54:06,"""CNR9913271""",Cancelled by Driver,"""CID4513857""",Uber XL,Karkarduma,Udyog Vihar Phase 4,11.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-05-03,17:15:14,"""CNR5960903""",No Driver Found,"""CID2652228""",Go Sedan,Madipur,Maidan Garhi,,,,,,,,,,,,,
2024-01-24,19:40:48,"""CNR5889163""",Completed,"""CID7332741""",Auto,Kashmere Gate ISBT,Model Town,11.8,39.1,,,,,,,269.0,5.97,4.1,4.3,Uber Wallet
2024-09-27,05:33:28,"""CNR6699788""",Completed,"""CID7805104""",Go Sedan,Welcome,Mandi House,13.3,40.0,,,,,,,389.0,39.04,4.0,3.9,UPI
2024-10-15,12:55:55,"""CNR8215975""",Completed,"""CID5040214""",Premier Sedan,Sikanderpur,Delhi Gate,3.1,44.6,,,,,,,222.0,20.55,4.1,4.4,Cash
2024-08-10,18:43:53,"""CNR5152186""",Cancelled by Customer,"""CID6449188""",Auto,India Gate,Huda City Centre,6.7,,1.0,Change of plans,,,,,,,,,
2024-10-28,18:36:05,"""CNR7740546""",Completed,"""CID1995726""",Auto,Rohini,Bahadurgarh,12.2,43.0,,,,,,,307.0,17.04,4.3,4.6,Cash
2024-02-24,10:53:59,"""CNR8992017""",Incomplete,"""CID1358739""",Bike,Shastri Park,Kashmere Gate ISBT,7.4,21.3,,,,,1.0,Vehicle Breakdown,1641.0,12.23,,,Credit Card
2024-12-15,12:40:33,"""CNR8277303""",Cancelled by Driver,"""CID1865011""",Go Sedan,Green Park,Samaypur Badli,4.9,,,,1.0,More than permitted people in there,,,,,,,
2024-03-23,10:50:10,"""CNR9198246""",Incomplete,"""CID1645844""",Go Mini,Mandi House,Malviya Nagar,3.7,18.8,,,,,1.0,Vehicle Breakdown,498.0,18.55,,,UPI
2024-08-26,10:51:09,"""CNR5999019""",Completed,"""CID8167076""",Go Mini,Noida Extension,Akshardham,8.3,28.2,,,,,,,545.0,47.94,4.1,3.7,Cash
2024-07-08,08:40:35,"""CNR8008808""",Completed,"""CID4878235""",Bike,Pitampura,Delhi Gate,5.7,20.5,,,,,,,878.0,38.33,4.3,3.9,UPI
2024-09-05,14:33:05,"""CNR4756303""",Completed,"""CID8075673""",Go Mini,Ashok Vihar,Arjangarh,7.8,31.7,,,,,,,174.0,16.18,3.6,4.6,UPI
2024-12-22,16:47:54,"""CNR5161638""",Completed,"""CID4337785""",Premier Sedan,Janakpuri,Kadarpur,5.6,25.7,,,,,,,1468.0,43.79,4.1,5.0,Cash
2024-05-05,21:22:39,"""CNR3908312""",Completed,"""CID8787746""",Bike,Okhla,Netaji Subhash Place,8.1,37.3,,,,,,,633.0,17.34,4.5,4.9,Credit Card
2024-03-16,19:13:25,"""CNR4283139""",Completed,"""CID9905215""",Auto,Tagore Garden,Faridabad Sector 15,14.9,22.9,,,,,,,1505.0,7.25,4.5,4.9,Cash
2024-12-01,07:32:35,"""CNR6552044""",Cancelled by Driver,"""CID1821101""",Auto,Vishwavidyalaya,Vidhan Sabha,11.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-25,19:28:59,"""CNR4721482""",Completed,"""CID8682093""",Bike,Pitampura,Malviya Nagar,13.8,32.1,,,,,,,126.0,47.67,3.7,4.9,Credit Card
2024-10-28,08:27:52,"""CNR9799556""",Cancelled by Driver,"""CID9984487""",Go Sedan,Nehru Place,Indraprastha,7.0,,,,1.0,More than permitted people in there,,,,,,,
2024-10-29,21:21:32,"""CNR4601693""",Cancelled by Driver,"""CID6708224""",eBike,Vidhan Sabha,Paschim Vihar,6.3,,,,1.0,Customer related issue,,,,,,,
2024-09-10,13:38:54,"""CNR1875537""",Incomplete,"""CID5800267""",Auto,MG Road,Kashmere Gate,4.6,18.8,,,,,1.0,Customer Demand,239.0,16.58,,,Debit Card
2024-07-07,07:26:03,"""CNR8376816""",Completed,"""CID4406312""",Auto,Ghitorni,Rohini West,14.2,26.8,,,,,,,397.0,25.82,4.4,3.7,Debit Card
2024-06-14,13:53:59,"""CNR9194211""",Completed,"""CID9758189""",Bike,Vatika Chowk,Faridabad Sector 15,4.4,41.7,,,,,,,199.0,36.88,4.9,4.9,Cash
2024-08-27,21:10:27,"""CNR1301311""",Cancelled by Driver,"""CID2939738""",Premier Sedan,MG Road,Qutub Minar,9.3,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-16,20:31:29,"""CNR7124446""",Cancelled by Customer,"""CID3245632""",Go Sedan,Karkarduma,Greater Kailash,16.8,,1.0,Change of plans,,,,,,,,,
2024-12-25,20:56:07,"""CNR9311635""",Completed,"""CID1055613""",Uber XL,Sonipat,Pitampura,2.5,32.3,,,,,,,840.0,29.41,4.2,4.5,Uber Wallet
2024-07-01,04:57:13,"""CNR5114485""",Incomplete,"""CID3255196""",Premier Sedan,Sultanpur,Sarojini Nagar,3.1,11.7,,,,,1.0,Vehicle Breakdown,890.0,10.35,,,Uber Wallet
2024-07-20,11:54:50,"""CNR4359805""",Cancelled by Driver,"""CID7015602""",Go Mini,Tagore Garden,Gurgaon Railway Station,8.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-13,16:20:09,"""CNR6641835""",Cancelled by Driver,"""CID1307688""",Bike,IGI Airport,Paharganj,3.7,,,,1.0,More than permitted people in there,,,,,,,
2024-08-09,07:53:58,"""CNR7793614""",Cancelled by Customer,"""CID7941484""",Auto,Aya Nagar,Panipat,13.8,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-11-17,04:10:08,"""CNR6536072""",Completed,"""CID8313582""",Auto,Nawada,Meerut,3.3,36.1,,,,,,,161.0,14.99,4.9,3.9,Cash
2024-11-09,11:27:04,"""CNR2332289""",Cancelled by Driver,"""CID2834828""",Go Mini,Jhilmil,Lajpat Nagar,3.9,,,,1.0,Customer related issue,,,,,,,
2024-11-16,05:44:58,"""CNR3578253""",Completed,"""CID2458793""",Go Sedan,Netaji Subhash Place,IFFCO Chowk,13.8,35.4,,,,,,,363.0,9.16,4.3,4.9,Uber Wallet
2024-05-21,16:40:30,"""CNR7728708""",Completed,"""CID6287592""",Uber XL,Indirapuram,Udyog Vihar,12.1,39.8,,,,,,,372.0,40.95,4.4,4.9,Cash
2024-04-12,17:55:04,"""CNR9981349""",No Driver Found,"""CID3691336""",eBike,Lal Quila,Netaji Subhash Place,,,,,,,,,,,,,
2024-05-21,09:13:43,"""CNR7271050""",Completed,"""CID3043858""",Go Sedan,Moti Nagar,Chanakyapuri,3.9,25.9,,,,,,,197.0,7.51,4.3,4.2,Credit Card
2024-06-14,19:45:49,"""CNR1855612""",Cancelled by Driver,"""CID1993655""",Auto,Akshardham,IGNOU Road,4.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-30,09:31:30,"""CNR4373728""",Completed,"""CID3725514""",eBike,Indirapuram,Anand Vihar ISBT,14.3,30.3,,,,,,,266.0,14.36,4.6,4.6,Cash
2024-10-19,19:34:33,"""CNR1800296""",Cancelled by Driver,"""CID1574088""",Go Sedan,Preet Vihar,Welcome,9.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-15,08:36:04,"""CNR9114845""",Completed,"""CID5339878""",Go Mini,DLF City Court,Azadpur,13.8,26.0,,,,,,,352.0,20.7,4.3,4.9,Uber Wallet
2024-12-04,20:54:14,"""CNR6144039""",Cancelled by Customer,"""CID7896732""",Uber XL,Aya Nagar,Kashmere Gate ISBT,8.0,,1.0,AC is not working,,,,,,,,,
2024-01-19,20:47:12,"""CNR9302344""",Completed,"""CID2952327""",Auto,Patel Chowk,Saket,3.6,38.3,,,,,,,929.0,40.3,4.6,3.7,UPI
2024-02-14,15:24:19,"""CNR8518152""",No Driver Found,"""CID9724615""",Go Sedan,Vinobapuri,Tughlakabad,,,,,,,,,,,,,
2024-06-19,09:51:54,"""CNR9446026""",Cancelled by Customer,"""CID6859210""",Go Sedan,Sarojini Nagar,Anand Vihar ISBT,8.1,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-12-25,17:10:04,"""CNR8070147""",No Driver Found,"""CID9798619""",Go Sedan,Seelampur,Peeragarhi,,,,,,,,,,,,,
2024-02-14,20:38:29,"""CNR9486900""",Incomplete,"""CID8715957""",Premier Sedan,Subhash Chowk,Moti Nagar,9.0,26.7,,,,,1.0,Other Issue,237.0,13.53,,,UPI
2024-02-16,19:13:54,"""CNR3635357""",Completed,"""CID3315040""",Bike,Shivaji Park,Arjangarh,2.2,23.2,,,,,,,930.0,38.01,3.9,4.2,Cash
2024-10-14,10:00:02,"""CNR8529993""",Completed,"""CID9099920""",Auto,Kaushambi,Lajpat Nagar,6.0,16.2,,,,,,,361.0,49.26,4.1,5.0,Debit Card
2024-09-05,18:48:16,"""CNR2694868""",Completed,"""CID6402893""",Auto,Ghitorni Village,Palam Vihar,11.0,38.9,,,,,,,903.0,18.94,4.3,4.6,Uber Wallet
2024-01-03,19:16:43,"""CNR7047791""",Cancelled by Driver,"""CID1732209""",Auto,Cyber Hub,Kalkaji,11.8,,,,1.0,More than permitted people in there,,,,,,,
2024-04-03,20:59:58,"""CNR6243226""",Cancelled by Driver,"""CID5619254""",Go Mini,Sarojini Nagar,Jor Bagh,6.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-03,22:51:46,"""CNR9108711""",Completed,"""CID4073018""",Go Mini,Chhatarpur,Ghaziabad,13.6,29.4,,,,,,,178.0,34.82,4.6,4.9,Debit Card
2024-08-17,18:57:03,"""CNR5952577""",Completed,"""CID3661512""",Go Mini,Pataudi Chowk,Jahangirpuri,11.0,33.9,,,,,,,363.0,26.39,3.9,4.6,Cash
2024-03-11,09:04:58,"""CNR6268045""",Completed,"""CID8050043""",Auto,Nehru Place,Bahadurgarh,5.7,24.7,,,,,,,757.0,40.71,4.6,4.9,UPI
2024-01-31,19:30:50,"""CNR4786153""",Completed,"""CID7359688""",Go Sedan,Anand Vihar,Kanhaiya Nagar,13.9,41.4,,,,,,,104.0,37.0,4.3,4.2,UPI
2024-11-11,06:19:36,"""CNR7061765""",Completed,"""CID8107330""",Auto,Laxmi Nagar,Uttam Nagar,5.6,34.8,,,,,,,870.0,24.36,4.7,4.1,UPI
2024-04-08,17:57:36,"""CNR1825662""",Cancelled by Driver,"""CID5436383""",Premier Sedan,ITO,Tughlakabad,10.9,,,,1.0,Customer related issue,,,,,,,
2024-05-19,19:03:51,"""CNR5187301""",Completed,"""CID8301905""",Go Sedan,Ramesh Nagar,Vidhan Sabha,10.3,27.6,,,,,,,594.0,7.57,4.6,4.6,Debit Card
2024-01-24,10:05:50,"""CNR5905337""",No Driver Found,"""CID7931491""",eBike,Panchsheel Park,Cyber Hub,,,,,,,,,,,,,
2024-07-13,09:28:45,"""CNR5111561""",Completed,"""CID2306622""",Bike,Uttam Nagar,Greater Kailash,2.9,18.1,,,,,,,523.0,36.73,4.9,4.1,UPI
2024-03-28,20:01:02,"""CNR1846759""",Completed,"""CID5360938""",Auto,Moolchand,Noida Film City,14.6,21.1,,,,,,,329.0,14.39,4.3,4.9,UPI
2024-05-10,14:37:51,"""CNR7194087""",Completed,"""CID8817113""",Uber XL,Old Gurgaon,Ghitorni Village,8.5,35.3,,,,,,,471.0,37.35,3.2,4.9,Cash
2024-09-19,21:01:48,"""CNR2571150""",Completed,"""CID5936173""",Bike,Nehru Place,Badshahpur,10.2,41.6,,,,,,,400.0,37.3,4.5,4.9,UPI
2024-10-12,12:54:06,"""CNR1382806""",Completed,"""CID4144203""",Go Mini,Sonipat,Vatika Chowk,7.5,26.3,,,,,,,1062.0,4.4,4.3,4.7,Uber Wallet
2024-05-12,15:12:36,"""CNR1467939""",Completed,"""CID7729004""",Go Mini,Hero Honda Chowk,Kaushambi,9.7,39.8,,,,,,,1349.0,27.29,4.9,4.9,Cash
2024-01-22,07:10:02,"""CNR9133941""",Completed,"""CID1520146""",Auto,Vasant Kunj,Welcome,13.0,22.1,,,,,,,701.0,21.23,4.4,4.3,UPI
2024-03-09,11:58:02,"""CNR7958338""",Completed,"""CID1656732""",Bike,Anand Vihar,Indirapuram,14.6,42.3,,,,,,,932.0,41.68,4.6,4.4,UPI
2024-04-06,06:46:36,"""CNR3232353""",Cancelled by Driver,"""CID9420767""",Go Mini,Chhatarpur,Greater Kailash,6.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-29,10:57:30,"""CNR7926145""",No Driver Found,"""CID9721610""",Go Sedan,Khandsa,Kalkaji,,,,,,,,,,,,,
2024-03-12,09:31:08,"""CNR7280123""",Completed,"""CID9774716""",Premier Sedan,Yamuna Bank,Gurgaon Sector 29,3.6,44.8,,,,,,,53.0,48.75,3.9,4.4,Cash
2024-11-09,17:20:31,"""CNR7079726""",Cancelled by Customer,"""CID7210469""",Go Mini,Chandni Chowk,Bhikaji Cama Place,15.0,,1.0,AC is not working,,,,,,,,,
2024-09-06,16:29:07,"""CNR9605471""",Completed,"""CID6334888""",Premier Sedan,Ramesh Nagar,Tagore Garden,5.7,20.5,,,,,,,104.0,46.21,4.9,4.2,Credit Card
2024-02-29,08:43:16,"""CNR4385312""",Cancelled by Driver,"""CID4960100""",Go Mini,Laxmi Nagar,Hauz Khas,9.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-08,20:36:27,"""CNR8714089""",Completed,"""CID5891065""",eBike,Panchsheel Park,Tughlakabad,5.6,44.5,,,,,,,1193.0,31.71,3.6,4.5,Uber Wallet
2024-05-01,19:46:16,"""CNR2951413""",Completed,"""CID1551649""",Go Mini,Sarai Kale Khan,Panchsheel Park,5.2,29.9,,,,,,,374.0,46.4,3.3,4.2,Credit Card
2024-09-21,07:17:55,"""CNR1901011""",Completed,"""CID5491366""",Bike,Meerut,IFFCO Chowk,7.8,19.7,,,,,,,749.0,17.76,4.0,4.3,Credit Card
2024-03-09,20:31:04,"""CNR8862788""",Completed,"""CID9055545""",eBike,Sadar Bazar Gurgaon,Chirag Delhi,14.7,38.7,,,,,,,402.0,21.53,4.6,4.2,Cash
2024-02-24,19:54:58,"""CNR9482252""",Completed,"""CID1436993""",Auto,Vaishali,Lajpat Nagar,8.2,18.5,,,,,,,616.0,16.56,4.1,4.4,UPI
2024-08-02,20:18:39,"""CNR7893288""",Completed,"""CID5363413""",Bike,Shastri Park,Adarsh Nagar,7.2,36.8,,,,,,,233.0,9.06,4.2,4.5,Credit Card
2024-03-11,22:19:54,"""CNR4696144""",Completed,"""CID1468717""",Bike,Kashmere Gate ISBT,Jahangirpuri,11.2,34.3,,,,,,,345.0,2.37,4.3,4.6,Cash
2024-09-13,21:56:08,"""CNR3243024""",Completed,"""CID9184617""",eBike,Mandi House,Vishwavidyalaya,8.8,39.5,,,,,,,776.0,24.61,4.7,4.3,UPI
2024-09-15,07:49:18,"""CNR9326422""",Incomplete,"""CID3425805""",Bike,Bhiwadi,Shastri Nagar,9.6,10.5,,,,,1.0,Other Issue,336.0,8.75,,,Uber Wallet
2024-07-23,08:19:33,"""CNR7352665""",Completed,"""CID1240771""",Premier Sedan,Jasola,Patel Chowk,6.2,36.0,,,,,,,852.0,24.33,4.0,4.3,UPI
2024-09-24,16:20:59,"""CNR2989777""",Completed,"""CID1628093""",Bike,Basai Dhankot,Civil Lines Gurgaon,10.4,17.4,,,,,,,457.0,19.94,4.1,3.5,UPI
2024-02-06,15:30:14,"""CNR4460377""",Completed,"""CID2407050""",Go Sedan,Shastri Nagar,Panchsheel Park,13.2,39.8,,,,,,,294.0,38.95,3.3,4.3,UPI
2024-02-05,07:23:28,"""CNR1676665""",Completed,"""CID9253199""",Bike,Tis Hazari,Model Town,8.5,38.1,,,,,,,162.0,18.78,4.3,4.3,UPI
2024-08-07,10:37:12,"""CNR5874233""",Completed,"""CID9449916""",Go Mini,Hauz Rani,Indraprastha,3.2,36.8,,,,,,,236.0,27.31,4.2,4.8,UPI
2024-12-21,09:52:14,"""CNR2985229""",Cancelled by Driver,"""CID4816380""",Premier Sedan,Indirapuram,Raj Nagar Extension,10.7,,,,1.0,Customer related issue,,,,,,,
2024-03-28,17:19:13,"""CNR3600063""",Cancelled by Customer,"""CID3054397""",Go Mini,Central Secretariat,IIT Delhi,10.8,,1.0,AC is not working,,,,,,,,,
2024-04-02,17:32:34,"""CNR1213177""",Completed,"""CID8180169""",Auto,Okhla,Badarpur,5.2,34.4,,,,,,,877.0,41.31,4.4,4.2,Cash
2024-05-18,10:57:45,"""CNR8307726""",No Driver Found,"""CID5691528""",Premier Sedan,Lajpat Nagar,Udyog Vihar Phase 4,,,,,,,,,,,,,
2024-01-23,14:47:05,"""CNR6544306""",Completed,"""CID1978067""",Go Sedan,Akshardham,Sarojini Nagar,2.9,44.0,,,,,,,409.0,15.69,4.5,4.4,Uber Wallet
2024-05-15,13:59:39,"""CNR5607785""",Completed,"""CID9694859""",Go Sedan,Jahangirpuri,Indraprastha,12.1,31.4,,,,,,,506.0,3.18,3.4,4.8,UPI
2024-10-17,14:57:12,"""CNR8490508""",No Driver Found,"""CID7121716""",Bike,Tis Hazari,Greater Kailash,,,,,,,,,,,,,
2024-07-03,11:11:31,"""CNR1365970""",Completed,"""CID9786139""",Go Mini,India Gate,Rohini,14.7,21.0,,,,,,,509.0,32.82,4.6,3.8,UPI
2024-02-01,21:06:37,"""CNR1275028""",Completed,"""CID4637485""",Bike,Nirman Vihar,Gurgaon Sector 56,3.6,17.4,,,,,,,486.0,37.9,4.1,4.6,UPI
2024-09-21,13:51:39,"""CNR7654383""",No Driver Found,"""CID3267858""",Premier Sedan,Badarpur,Gurgaon Sector 56,,,,,,,,,,,,,
2024-09-20,20:24:36,"""CNR4799992""",Completed,"""CID5286187""",Go Sedan,South Extension,Sadar Bazar Gurgaon,11.8,15.1,,,,,,,67.0,30.0,4.4,4.9,UPI
2024-08-28,19:18:59,"""CNR5868981""",Incomplete,"""CID8791589""",Go Mini,Ramesh Nagar,Anand Vihar ISBT,5.9,12.6,,,,,1.0,Customer Demand,71.0,2.32,,,Cash
2024-09-30,18:14:24,"""CNR4732720""",Completed,"""CID9578202""",Go Mini,India Gate,Tilak Nagar,5.7,17.4,,,,,,,188.0,28.3,4.3,4.4,UPI
2024-09-16,16:44:42,"""CNR2440937""",Completed,"""CID4628406""",Go Sedan,ITO,Rithala,10.9,16.8,,,,,,,123.0,32.17,4.7,4.6,Credit Card
2024-04-24,07:08:13,"""CNR5861111""",Incomplete,"""CID4686644""",eBike,Badarpur,Saket,2.5,28.4,,,,,1.0,Other Issue,589.0,14.16,,,Cash
2024-04-10,15:47:58,"""CNR4260765""",Completed,"""CID1564871""",Auto,Rajiv Nagar,Yamuna Bank,12.1,15.2,,,,,,,363.0,19.74,4.1,3.3,UPI
2024-12-15,16:44:33,"""CNR3137977""",Cancelled by Customer,"""CID7979330""",Bike,Ambience Mall,Subhash Chowk,20.0,,1.0,Wrong Address,,,,,,,,,
2024-11-18,14:38:30,"""CNR5194450""",Completed,"""CID2640379""",Bike,AIIMS,Saidulajab,14.8,41.1,,,,,,,725.0,8.26,3.8,4.6,UPI
2024-03-23,10:02:43,"""CNR1534011""",Completed,"""CID1403720""",Bike,Pitampura,Ghitorni Village,3.4,37.6,,,,,,,220.0,8.73,4.3,3.2,Cash
2024-04-13,17:27:39,"""CNR6328367""",Completed,"""CID3961001""",eBike,Samaypur Badli,Pragati Maidan,11.6,27.3,,,,,,,916.0,30.18,4.2,4.1,UPI
2024-05-03,16:03:34,"""CNR3405889""",Completed,"""CID8909999""",Auto,INA Market,Rajiv Chowk,7.6,44.0,,,,,,,169.0,46.18,3.6,4.7,UPI
2024-05-06,19:01:12,"""CNR6020218""",Completed,"""CID6046770""",Auto,Anand Vihar ISBT,Gurgaon Railway Station,4.8,31.6,,,,,,,67.0,43.83,3.4,4.2,Credit Card
2024-12-04,21:30:23,"""CNR2659539""",Incomplete,"""CID7973797""",Auto,Samaypur Badli,Ashok Park Main,5.2,28.6,,,,,1.0,Customer Demand,454.0,10.5,,,UPI
2024-09-21,11:21:12,"""CNR6676405""",Completed,"""CID6178835""",Bike,Tughlakabad,Shivaji Park,3.4,38.1,,,,,,,705.0,42.58,4.9,4.3,Debit Card
2024-07-22,22:33:46,"""CNR3598153""",Cancelled by Driver,"""CID7978908""",Go Sedan,Manesar,Rajiv Chowk,12.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-09-29,19:41:15,"""CNR6935426""",Incomplete,"""CID3860354""",Auto,Chandni Chowk,Ashok Vihar,3.1,29.3,,,,,1.0,Other Issue,552.0,7.0,,,UPI
2024-07-25,14:22:11,"""CNR9360705""",Incomplete,"""CID8827635""",Go Sedan,Dilshad Garden,Noida Sector 18,7.5,14.7,,,,,1.0,Customer Demand,54.0,2.06,,,UPI
2024-06-25,17:56:24,"""CNR5386050""",Completed,"""CID1542376""",Bike,Kashmere Gate,Rajiv Chowk,13.0,39.0,,,,,,,216.0,23.01,4.2,4.5,Cash
2024-01-26,12:55:05,"""CNR2372939""",Completed,"""CID4404784""",eBike,Anand Vihar,Mansarovar Park,9.0,15.7,,,,,,,415.0,16.56,3.7,4.5,UPI
2024-04-26,16:10:20,"""CNR6953912""",Completed,"""CID6316040""",Premier Sedan,Connaught Place,Rajiv Nagar,5.9,37.7,,,,,,,318.0,39.67,4.3,4.2,UPI
2024-11-03,02:07:25,"""CNR9787701""",Completed,"""CID7720232""",Go Mini,Govindpuri,Green Park,5.5,29.7,,,,,,,624.0,8.52,4.9,4.4,Cash
2024-11-01,11:05:04,"""CNR1403249""",Completed,"""CID3026631""",Go Sedan,Kadarpur,Chandni Chowk,7.2,35.2,,,,,,,267.0,49.32,4.0,3.4,Cash
2024-10-24,21:16:32,"""CNR8932073""",Cancelled by Driver,"""CID1683662""",Go Mini,Sarai Kale Khan,Golf Course Road,4.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-01,14:14:16,"""CNR6513939""",Completed,"""CID3630605""",Premier Sedan,Ghaziabad,Greater Kailash,12.3,15.2,,,,,,,586.0,37.56,4.6,4.6,Uber Wallet
2024-06-11,09:51:34,"""CNR3896908""",Incomplete,"""CID6439669""",Auto,Greater Noida,Samaypur Badli,3.9,13.1,,,,,1.0,Vehicle Breakdown,526.0,6.5,,,Cash
2024-01-15,08:49:04,"""CNR2948221""",Completed,"""CID9897255""",Go Sedan,Sadar Bazar Gurgaon,Sarai Kale Khan,10.5,19.5,,,,,,,543.0,27.36,5.0,4.9,Uber Wallet
2024-05-29,21:48:31,"""CNR4099121""",Completed,"""CID8921805""",Go Sedan,IGNOU Road,Civil Lines Gurgaon,13.2,19.0,,,,,,,331.0,37.7,3.7,4.3,Cash
2024-06-23,20:15:26,"""CNR9595945""",Completed,"""CID8067058""",eBike,Mandi House,Dwarka Sector 21,3.9,36.8,,,,,,,1523.0,6.26,4.2,4.8,UPI
2024-03-02,15:28:24,"""CNR4727780""",No Driver Found,"""CID2944336""",Auto,Chandni Chowk,Rajiv Chowk,,,,,,,,,,,,,
2024-04-06,16:08:40,"""CNR3597199""",Cancelled by Driver,"""CID6167539""",Go Mini,Ghitorni Village,Bhikaji Cama Place,4.2,,,,1.0,Customer related issue,,,,,,,
2024-07-14,21:36:49,"""CNR7143036""",Cancelled by Driver,"""CID3336995""",Auto,Seelampur,Sarojini Nagar,5.6,,,,1.0,Customer related issue,,,,,,,
2024-06-04,17:26:55,"""CNR7055544""",Completed,"""CID6538283""",eBike,Panipat,Palam Vihar,10.9,30.6,,,,,,,468.0,22.53,3.4,4.6,UPI
2024-11-05,06:11:41,"""CNR9522601""",Completed,"""CID7316650""",Go Sedan,Greater Noida,Saidulajab,13.1,35.5,,,,,,,116.0,5.52,4.8,3.8,Uber Wallet
2024-12-15,18:04:49,"""CNR4262978""",Cancelled by Driver,"""CID4617664""",Premier Sedan,Gurgaon Sector 29,Cyber Hub,5.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-14,10:42:01,"""CNR4270269""",Completed,"""CID7025657""",Bike,Hero Honda Chowk,Badshahpur,3.7,19.3,,,,,,,662.0,31.64,3.2,4.8,Cash
2024-10-12,10:40:50,"""CNR7064464""",Completed,"""CID6564011""",Bike,Kirti Nagar,Pulbangash,7.9,33.2,,,,,,,418.0,7.44,3.4,4.6,UPI
2024-01-21,12:49:26,"""CNR7673420""",Completed,"""CID3337393""",Bike,IGNOU Road,Gurgaon Railway Station,13.7,44.1,,,,,,,206.0,26.34,4.6,4.6,Cash
2024-05-31,03:55:58,"""CNR9324666""",Completed,"""CID9033516""",Go Sedan,Gurgaon Sector 29,Jhilmil,2.8,26.7,,,,,,,433.0,45.48,4.4,4.2,Cash
2024-08-15,18:09:48,"""CNR3794660""",Completed,"""CID7864399""",eBike,RK Puram,Subhash Nagar,4.3,43.7,,,,,,,364.0,6.95,3.7,5.0,UPI
2024-02-22,16:08:50,"""CNR9652330""",Completed,"""CID7251588""",Auto,Ghitorni,DLF City Court,11.4,28.6,,,,,,,315.0,20.51,4.7,5.0,Uber Wallet
2024-12-17,20:45:46,"""CNR5729022""",Completed,"""CID1908544""",Go Sedan,Samaypur Badli,Indirapuram,5.4,16.9,,,,,,,430.0,9.88,4.2,4.2,UPI
2024-08-04,12:31:53,"""CNR9693146""",Cancelled by Driver,"""CID3128313""",Go Sedan,IFFCO Chowk,Azadpur,5.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-28,17:19:04,"""CNR9526993""",Completed,"""CID2471413""",Go Sedan,Malviya Nagar,Dilshad Garden,9.3,25.6,,,,,,,494.0,25.57,4.6,4.7,UPI
2024-11-26,21:14:32,"""CNR3367700""",Completed,"""CID7951943""",Premier Sedan,Gwal Pahari,Mehrauli,10.9,28.7,,,,,,,976.0,4.77,4.2,4.8,UPI
2024-12-16,06:29:34,"""CNR5124710""",Completed,"""CID6034005""",Go Mini,IFFCO Chowk,Kadarpur,3.5,22.2,,,,,,,634.0,31.16,4.2,4.5,UPI
2024-05-04,00:32:39,"""CNR6094681""",Completed,"""CID9107876""",Bike,Inderlok,Rajiv Chowk,13.9,38.9,,,,,,,367.0,25.61,4.7,4.4,Cash
2024-01-24,16:45:55,"""CNR2765436""",No Driver Found,"""CID3673256""",Go Sedan,Karol Bagh,Seelampur,,,,,,,,,,,,,
2024-02-09,14:12:00,"""CNR5600859""",Completed,"""CID1786978""",Go Mini,Hauz Khas,Pataudi Chowk,14.5,28.2,,,,,,,956.0,41.32,4.2,4.6,UPI
2024-10-21,12:34:33,"""CNR5593744""",Cancelled by Customer,"""CID8579767""",Bike,Jhilmil,Sikanderpur,6.0,,1.0,Driver asked to cancel,,,,,,,,,
2024-09-04,17:45:57,"""CNR9925011""",Cancelled by Driver,"""CID7965161""",Auto,Rithala,Nirman Vihar,8.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-02-07,17:29:32,"""CNR9429692""",Cancelled by Driver,"""CID6097051""",Premier Sedan,Vaishali,Udyog Vihar,3.7,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-07,13:37:34,"""CNR8538741""",No Driver Found,"""CID4113635""",Premier Sedan,Ghitorni,Kalkaji,,,,,,,,,,,,,
